$2022/12/02 08:59:00,47771.71,3.15,35.3,71, 0.601, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47491.25,  280.46,#1 221202 085902 N38 24.3739 E141 56.3692 055.1 +09.75 052.8 +10.37 194.6 +0.5 M 0000.0 00277 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 08:59:20,47773.45,3.15,35.3,71, 0.740, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47491.34,  282.11,#1 221202 085922 N38 24.4096 E141 56.4332 054.9 +10.38 053.2 +11.14 186.5 +0.4 M 0933.9 00280 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 08:59:40,47772.67,3.15,35.3,71, 1.247, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47491.38,  281.29,#1 221202 085942 N38 24.4476 E141 56.5009 054.7 +11.11 052.9 +11.66 185.2 +0.7 M 0000.0 00278 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:00:00,47773.23,3.15,35.3,70, 1.144, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47491.42,  281.81,#1 221202 090002 N38 24.4881 E141 56.5728 054.5 +11.81 052.9 +12.39 185.0 +0.7 M 0000.0 00282 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:00:20,47773.93,3.15,35.3,70, 1.016, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47491.49,  282.44,#1 221202 090022 N38 24.5299 E141 56.6459 054.3 +12.38 053.4 +12.88 189.5 +0.8 M 0000.0 00286 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:00:40,47774.79,3.15,35.3,71, 0.644, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47491.57,  283.22,#1 221202 090042 N38 24.5733 E141 56.7218 054.2 +12.87 052.8 +13.27 191.6 +0.7 M 0000.0 00285 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:01:00,47776.23,3.15,35.3,71, 0.908, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47491.66,  284.57,#1 221202 090102 N38 24.6186 E141 56.7996 053.9 +13.27 054.8 +13.77 194.0 +0.7 M 0000.0 00286 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:01:20,47776.49,3.15,35.3,70, 1.253, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47491.70,  284.79,#1 221202 090122 N38 24.6621 E141 56.8822 054.6 +13.69 057.7 +13.93 202.6 +0.7 M 0000.0 00287 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:01:40,47777.20,3.15,35.3,70, 1.115, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47491.72,  285.48,#1 221202 090142 N38 24.7030 E141 56.9690 056.3 +14.03 058.0 +13.69 240.4 +0.5 M 0000.0 00288 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:02:00,47776.99,3.15,35.3,71, 0.556, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47491.71,  285.28,#1 221202 090202 N38 24.7441 E141 57.0566 058.2 +14.27 058.8 +14.46 256.7 +0.6 M 0000.0 00289 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:02:20,47777.20,3.15,35.3,70, 1.023, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47491.72,  285.48,#1 221202 090222 N38 24.7858 E141 57.1454 059.2 +14.46 058.3 +14.46 270.0 +0.5 M 0000.0 00292 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:02:40,47778.56,3.15,35.3,70, 1.300, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47491.74,  286.82,#1 221202 090242 N38 24.8278 E141 57.2341 059.1 +14.58 058.8 +14.75 237.9 +0.5 M 0000.0 00292 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:03:00,47778.35,3.15,35.3,70, 1.114, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47491.72,  286.63,#1 221202 090302 N38 24.8701 E141 57.3233 059.0 +14.67 058.4 +14.81 230.2 +0.5 M 0000.0 00295 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:03:20,47778.65,3.15,35.3,70, 0.767, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47491.74,  286.91,#1 221202 090322 N38 24.9125 E141 57.4124 058.9 +14.71 058.7 +14.63 216.9 +0.6 M 0000.0 00294 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
$2022/12/02 09:03:40,47778.50,3.15,35.3,70, 1.029, 50,477,20,30, 20,   45,292,200,1,M0C0S0,47491.73,  286.77,#1 221202 090342 N38 24.9551 E141 57.5014 058.8 +14.73 058.9 +14.78 221.9 +0.4 M 0000.0 00298 00000 0000 999999.9 999999.9 +999.9 -0.01 3 -00010.7    
